"","logFC","logCPM","PValue","FDR"
"ENSG00000197375.8",2.14875273822173,2.18331795096947,0.347222168884416,1
"ENSG00000169246.12",1.15720841926468,3.3923283604041,0.347234505509874,1
"ENSG00000251411.1",2.3452968161094,2.1873449733081,0.347275722962618,1
"ENSG00000218739.4",0.842043142699172,5.34223785201086,0.347333149089506,1
"ENSG00000135829.12",-1.74828921852191,6.67833459838786,0.347433389162723,1
"ENSG00000228546.2",-3.40374891333188,4.61858138263448,0.3476739417181,1
"ENSG00000211460.7",-1.95324019512604,6.36945155616819,0.347849914027262,1
"ENSG00000105137.8",1.23426702519277,2.33538260240866,0.347940590933035,1
"ENSG00000119048.3",-1.36254779174094,7.93202854885539,0.347986386435389,1
"ENSG00000128829.6",-2.20333406199998,4.5859768208348,0.348099613821507,1
"ENSG00000108883.8",-2.44844621930194,5.75076379945899,0.348532625475128,1
"ENSG00000119318.8",0.851221796991896,4.31335733997072,0.34878771706097,1
"ENSG00000115935.12",1.20104757810391,3.17412737550193,0.348825735928376,1
"ENSG00000180185.7",1.16348365628062,4.23772453687874,0.349009651651005,1
"ENSG00000143450.10",1.50742090041551,2.37396109536422,0.349255985688869,1
"ENSG00000146918.15",-3.30295888394335,4.40508648403707,0.349351193381614,1
"ENSG00000254044.1",1.81372006602347,2.17527118724526,0.349416057522981,1
"ENSG00000271334.1",1.30663533443375,2.76727829525474,0.34954099985829,1
"ENSG00000143669.9",1.34399197570534,2.99245979132809,0.349564792732513,1
"ENSG00000178440.5",1.27240979679134,3.26888070918246,0.349587569709902,1
"ENSG00000169189.12",0.801445935319072,6.848929232226,0.349737239145116,1
"ENSG00000180182.5",-5.11681571556543,4.21958580693307,0.350033780553301,1
"ENSG00000156650.8",-5.58260665446915,4.1472920538404,0.350703939087642,1
"ENSG00000132485.8",-1.62931397491646,5.37490334945729,0.350707851350754,1
"ENSG00000168255.13",-4.27372316354208,3.72029912116008,0.350835537070995,1
"ENSG00000140992.14",-4.39497399576423,3.82886259109823,0.350938768840343,1
"ENSG00000146143.12",-4.87497946965658,5.19577762785186,0.350940423453437,1
"ENSG00000160679.8",0.911286125573504,5.62784047298674,0.351050705722466,1
"ENSG00000164118.8",-5.16122796026472,3.66982445558659,0.351199237992905,1
"ENSG00000147010.13",0.974238408168066,4.33323888487699,0.351344336904109,1
"ENSG00000173846.8",1.17473395308485,4.20327336519794,0.351437489058,1
"ENSG00000078699.16",1.17263927609462,2.4904148185795,0.351445755109701,1
"ENSG00000007520.3",1.42007904800231,2.65450016258242,0.351500283264342,1
"ENSG00000124789.7",1.10468229976117,3.6595498762066,0.35150339918904,1
"ENSG00000125384.6",-5.33208574918027,3.79139014830969,0.351844555262372,1
"ENSG00000139697.7",0.771125643189149,5.46263306211914,0.352020607820856,1
"ENSG00000159423.12",1.27341977092771,2.50385376812764,0.352020914024434,1
"ENSG00000242247.6",0.852284776494228,5.58475695261758,0.352231174451023,1
"ENSG00000267660.1",1.61410600640418,2.16962407436286,0.352299394232737,1
"ENSG00000167747.9",0.994900622731279,5.7420572648464,0.352386102712031,1
"ENSG00000010438.12",-6.97468432085309,5.11309107899388,0.352526975439749,1
"ENSG00000081320.5",0.801744501608565,6.78301902794586,0.352552522346074,1
"ENSG00000121270.11",1.49779449829939,2.35745653974169,0.352608693192244,1
"ENSG00000268362.1",2.24781873729847,2.18126499644737,0.352641828495,1
"ENSG00000094804.5",-6.17385917398753,4.43434396075424,0.352827746683071,1
"ENSG00000125459.9",-5.17351630979351,3.67989830740218,0.352953812773473,1
"ENSG00000175305.12",-5.44657100863635,4.98651331835628,0.353013932407518,1
"ENSG00000156587.11",1.12578969491491,5.12569636821842,0.35303702771612,1
"ENSG00000119537.11",-3.54810956511945,4.49034603813891,0.353082183003277,1
"ENSG00000234478.1",1.11298269638064,2.49297609493708,0.353191750583844,1
"ENSG00000147889.12",1.10072559957577,5.00891207050672,0.353221229488537,1
"ENSG00000169967.12",-3.38299911352179,4.17088997003016,0.353564839316653,1
"ENSG00000051596.5",-4.99193547313201,3.56042241509593,0.353666829550994,1
"ENSG00000166435.11",0.949211523187948,4.775027119593,0.353763823700697,1
"ENSG00000069509.5",1.06922997523477,4.22626142377135,0.353816786134149,1
"ENSG00000107554.11",-5.61159525222515,3.99455116899849,0.353841581602848,1
"ENSG00000248235.2",1.18236728915581,2.98527797647979,0.353852054109171,1
"ENSG00000180376.12",1.04436481436459,4.80089848489635,0.353857123848284,1
"ENSG00000164187.6",1.3567270132019,2.63219062869026,0.353928679521857,1
"ENSG00000182768.7",0.975481128305354,5.27577497266117,0.354077549037428,1
"ENSG00000154889.12",-3.39174330815934,4.96619293384169,0.35420916760197,1
"ENSG00000115694.10",0.962337456774272,5.66048786952127,0.354335507913379,1
"ENSG00000169554.11",0.865633933162922,5.88510460021126,0.354365705193938,1
"ENSG00000149577.11",1.22158293420787,2.87841494110998,0.35463242116557,1
"ENSG00000129680.11",-2.02824765853054,5.45574500617662,0.354669947363631,1
"ENSG00000221914.4",0.951499425184609,5.52316460967693,0.354694651439344,1
"ENSG00000231290.1",-6.56265934924058,4.75720261602623,0.354774670903017,1
"ENSG00000105767.2",2.16484757109514,2.17211888516726,0.354863409411587,1
"ENSG00000144040.8",-4.86154188399091,4.56459632054498,0.354889014157222,1
"ENSG00000091140.8",-1.62928389928102,7.76793036994755,0.354892563745926,1
"ENSG00000147382.14",1.22195053179053,3.76829309468415,0.354917838598589,1
"ENSG00000121022.9",0.841846065694258,7.28855650880375,0.355039920730127,1
"ENSG00000204220.5",1.25294696617863,3.42305105267099,0.355050373541277,1
"ENSG00000253250.2",1.23428850083036,3.1127853166238,0.355115004726608,1
"ENSG00000136146.10",-1.85916460641322,6.06719479680412,0.355258377519287,1
"ENSG00000145194.13",1.1399872450642,3.90783289006524,0.355370478973337,1
"ENSG00000165934.8",-1.8888105418464,4.80167983023031,0.355539048966991,1
"ENSG00000204843.8",1.05490430149832,5.37938438489041,0.355724097349331,1
"ENSG00000103342.8",0.888764689251893,6.45218563773015,0.355839918599936,1
"ENSG00000183431.7",-1.54947290389877,7.86286354221343,0.355935043388847,1
"ENSG00000160908.14",1.18111444669836,4.84694755147901,0.35594240102869,1
"ENSG00000153406.9",-4.93994093645035,5.12632592231009,0.356041768511262,1
"ENSG00000177469.12",-1.576920366166,7.69669107579757,0.356132366603607,1
"ENSG00000137513.5",1.1835706479824,4.21734544285278,0.356147627753525,1
"ENSG00000247828.2",-4.99020043354685,3.55642715203674,0.356153420636687,1
"ENSG00000026025.9",-1.1833254157513,10.1074716313704,0.356154820956644,1
"ENSG00000181789.10",-2.94820326195397,5.38056047718828,0.356231651532066,1
"ENSG00000001629.5",1.02472168767173,4.07484585346382,0.356237972009703,1
"ENSG00000197601.8",-2.06670386890098,5.37013848279068,0.356269041579794,1
"ENSG00000137776.12",-1.83505324203015,6.67172189605207,0.356419555227154,1
"ENSG00000249731.1",0.887837390493719,4.98031747380521,0.356470074198044,1
"ENSG00000257727.1",0.832343538296754,6.7944804030024,0.356635971636677,1
"ENSG00000198369.5",1.17331969019911,4.16979810022932,0.356835873531233,1
"ENSG00000255021.1",1.46544413836025,2.16296286324659,0.3570885651401,1
"ENSG00000124782.15",0.925791753758658,3.28675140207962,0.357100909994481,1
"ENSG00000107731.8",1.65219674369852,2.17716076400341,0.357150212180247,1
"ENSG00000162702.6",-6.32345029935325,4.55515807823847,0.357307875479112,1
"ENSG00000139722.2",1.20833645717554,3.58133210566622,0.357370566525422,1
"ENSG00000177105.9",-4.42488929388481,4.87061815953535,0.357386672265177,1
"ENSG00000093000.13",-1.93342106621427,5.24646969250885,0.357474360155599,1
"ENSG00000237883.1",1.49884251477467,2.16289217200931,0.357474891804404,1
"ENSG00000107281.5",1.46354421707712,2.36470039845612,0.357538714742784,1
"ENSG00000170390.10",1.90311817185498,2.16512431480876,0.35781418187645,1
"ENSG00000137200.8",1.2959047603704,2.32963908168866,0.357904482598918,1
"ENSG00000049860.9",-5.24090943631456,3.72623284643593,0.357917356007282,1
"ENSG00000189343.6",0.897400742577337,3.1117323136555,0.357950156154233,1
"ENSG00000088038.13",1.26592610927204,2.33992511125425,0.358071258474058,1
"ENSG00000249119.1",0.977464790835413,3.32153788070432,0.358088582769045,1
"ENSG00000107643.11",-3.38252289584108,4.71758580670718,0.358147604178475,1
"ENSG00000085491.11",-1.88934471960384,4.14392061089374,0.358218935900201,1
"ENSG00000198113.2",1.53055827084772,2.34368410304437,0.358221563329295,1
"ENSG00000143882.5",1.34707229824453,2.1608820762367,0.358262576661593,1
"ENSG00000249348.1",0.861243448625169,3.75931772493142,0.358433541579657,1
"ENSG00000111252.6",0.975057310058316,4.68018404669366,0.358522390042593,1
"ENSG00000125818.12",0.941527097182666,6.80115953035488,0.35859941487722,1
"ENSG00000184047.11",-2.09564890055909,6.0837234507026,0.35865859929392,1
"ENSG00000109917.6",1.0316636262572,4.00527212363539,0.358944315939168,1
"ENSG00000103942.8",1.28434752143697,2.78959072768444,0.359029029045944,1
"ENSG00000111276.6",2.44477866369898,2.18588777300643,0.359178605173675,1
"ENSG00000116237.11",1.09740359192036,3.41445844264992,0.359204903269627,1
"ENSG00000174165.3",1.5151087738984,2.16078004228362,0.359280527290503,1
"ENSG00000120334.11",-6.03398644715036,4.32106399905944,0.359306121287822,1
"ENSG00000145916.14",1.13050176605336,3.51990933476873,0.359347691578719,1
"ENSG00000118058.16",-3.61790789207734,3.9214286915901,0.359394764475998,1
"ENSG00000078668.9",0.737828478640328,8.73620914296445,0.359406315222344,1
"ENSG00000103091.10",-6.44542159160411,4.65698728364315,0.359525557979699,1
"ENSG00000259332.2",2.25077795281705,2.19874640225416,0.359582141224417,1
"ENSG00000137801.9",0.764226147776914,8.44895059622453,0.360012182424012,1
"ENSG00000214013.5",1.13163554231508,4.12818038562326,0.36005322378139,1
"ENSG00000176182.5",2.26697396494973,2.18767789634941,0.360053538067095,1
"ENSG00000163516.9",1.22561980476647,3.57218052443288,0.360097602835886,1
"ENSG00000250869.1",1.14221916530079,3.20414446390196,0.360099095568021,1
"ENSG00000176597.7",-2.50765987677099,4.96606966794261,0.360114625032595,1
"ENSG00000214114.4",0.829182568998188,6.41390339146718,0.360125464077053,1
"ENSG00000235883.2",-5.9460014583822,4.25146408969679,0.360438713455887,1
"ENSG00000146066.2",0.734006582009575,6.9822482939944,0.36057649146257,1
"ENSG00000138600.5",1.0947868654838,4.52079795925518,0.360579895144135,1
"ENSG00000168528.7",1.06350009499405,3.92126094595129,0.360619357432531,1
"ENSG00000171448.8",1.24128899910502,2.1571931295956,0.360664016502817,1
"ENSG00000015171.14",1.01450362677239,4.25191614222834,0.360743718447305,1
"ENSG00000258674.3",2.19579617220391,2.19112488945655,0.360835598965923,1
"ENSG00000137040.8",-3.42235546292736,4.72190420167154,0.360863487251641,1
"ENSG00000172209.4",1.18628235069321,3.27189324310583,0.360948990577525,1
"ENSG00000005700.10",0.925271922215247,4.42380222045636,0.361007413456437,1
"ENSG00000101194.13",1.0836350718922,2.80534747249762,0.361158255919513,1
"ENSG00000084774.9",1.19176833534088,3.27369952338367,0.361293423572665,1
"ENSG00000123810.3",1.11017295798002,2.81466530120329,0.361464296353887,1
"ENSG00000115946.3",-4.28588106760875,4.55936833638609,0.361657460518284,1
"ENSG00000166825.9",-3.01911610724616,5.31880205268326,0.361705616979812,1
"ENSG00000241127.3",0.998774055012573,5.18302450833008,0.361780904505148,1
"ENSG00000120254.11",1.11364012671493,3.75085128402159,0.361795199011728,1
"ENSG00000158987.15",1.08558162477897,3.7976419276493,0.361906034106009,1
"ENSG00000110697.8",2.09530857689976,2.18234854669155,0.362035476109748,1
"ENSG00000162413.12",1.17926482354185,3.11188342148306,0.362109015217064,1
"ENSG00000264558.1",0.897833955827206,7.00352613926344,0.362151982976739,1
"ENSG00000166411.9",-3.17556081502748,5.71830540308411,0.362306063503831,1
"ENSG00000087995.11",-4.97723888050577,3.54970768331369,0.3623256566589,1
"ENSG00000100138.9",-1.00038363622994,8.70471739080179,0.362327576266252,1
"ENSG00000083842.8",1.16533501013109,2.9130609373182,0.362383774026414,1
"ENSG00000057657.10",-3.39886865628159,3.55832147688286,0.362470281173727,1
"ENSG00000100605.12",1.26294576386333,3.18874005955354,0.36247248740515,1
"ENSG00000240057.1",1.5581865346512,2.18734318264793,0.362472876668455,1
"ENSG00000168781.17",1.75933200585448,2.16574485339816,0.362595940376868,1
"ENSG00000184752.8",-1.09358747527819,9.23603806407178,0.3626133529288,1
"ENSG00000134146.7",-3.46108298606068,5.47527687867861,0.362685303204679,1
"ENSG00000177479.15",-2.08437722562282,6.36361703730771,0.362745000368738,1
"ENSG00000256813.1",-6.02185200440255,4.31157293330111,0.362794802760395,1
"ENSG00000179029.10",-5.6563181381406,6.83604600543394,0.362963621693326,1
"ENSG00000197461.9",0.885324995600035,7.79386592883999,0.363337749243084,1
"ENSG00000247134.2",1.24825060356671,3.09558607131528,0.363394015840728,1
"ENSG00000259185.1",1.08423160524934,3.60622480807353,0.363421068329598,1
"ENSG00000229344.1",0.762694493253123,4.18111940177728,0.363428006470401,1
"ENSG00000104957.9",-5.61378271097717,3.99627819046371,0.363435266712969,1
"ENSG00000132661.3",-4.04195846620432,4.64084024039157,0.363439700658029,1
"ENSG00000126773.8",1.01695241610738,4.53484208804193,0.363492802151007,1
"ENSG00000171135.10",-1.78369195944043,5.97492995557826,0.363508706925523,1
"ENSG00000042088.9",-5.62739908815351,4.00634535119849,0.363668402578436,1
"ENSG00000159352.10",0.726908387521442,7.48625982401109,0.363728366734059,1
"ENSG00000113638.8",1.13852239814629,3.71969712998464,0.363822289338841,1
"ENSG00000180979.5",-5.96634270998785,4.26740713697263,0.363899125223814,1
"ENSG00000151746.8",-4.11411901970629,3.46993388639631,0.364010123131604,1
"ENSG00000198131.9",-4.62816510767614,4.84133403124707,0.364012484645224,1
"ENSG00000058729.6",0.93713338945783,5.26656862814345,0.364132307681836,1
"ENSG00000122591.7",0.857681779190971,5.81678518292128,0.364191021219196,1
"ENSG00000250903.3",0.998706353429242,3.55589091976817,0.364230815381302,1
"ENSG00000142089.11",-1.0398321206694,9.21162013453422,0.364589638738589,1
"ENSG00000163069.8",0.836612873419686,6.11253504539948,0.364663977428966,1
"ENSG00000253103.1",0.803232468362225,4.88157492171742,0.364688332363797,1
"ENSG00000198246.7",1.13448575857969,3.96051751964974,0.364824492021364,1
"ENSG00000181638.13",1.940097942056,2.16803175877844,0.364888577376696,1
"ENSG00000196295.6",-6.18166997771134,4.44050370528524,0.364926545308606,1
"ENSG00000111231.3",-2.22224385121721,5.33320302950886,0.364990837915446,1
"ENSG00000132294.9",0.910363388897796,4.82745519473543,0.365020651536809,1
"ENSG00000130725.3",1.02734360844205,3.32488478757365,0.365041661876918,1
"ENSG00000233994.2",1.11656126129634,4.01625267253951,0.365108950191852,1
"ENSG00000197951.4",2.05930047350536,2.17888143401961,0.365286145039229,1
"ENSG00000171150.7",1.09456331374371,3.92647222541607,0.365515329865361,1
"ENSG00000173960.8",0.994009760306326,4.57127519892706,0.36560246980704,1
"ENSG00000171863.8",-0.924533548245789,9.91171611402492,0.365603415312506,1
"ENSG00000100982.7",1.12196196024722,4.22483109269438,0.365631318344574,1
"ENSG00000271553.1",1.12178721720244,5.18546982674547,0.365707806097859,1
"ENSG00000198730.3",-2.94969995822016,4.42800954054051,0.365917460301264,1
"ENSG00000165688.7",-3.11591673874383,4.82414877050967,0.366146303063182,1
"ENSG00000165175.11",1.64935796626679,2.18099857741084,0.366223831131647,1
"ENSG00000262621.1",1.51433223045082,2.17707562947312,0.366235294169709,1
"ENSG00000076662.5",1.08009447648944,4.37868064486857,0.366392710901012,1
"ENSG00000259758.1",0.852084355773257,4.64169276102797,0.366421978675378,1
"ENSG00000087053.14",1.00579621342782,4.01789293794042,0.366560901271468,1
"ENSG00000179918.15",-4.49684754097231,3.56933936032691,0.366607874838862,1
"ENSG00000157954.10",-1.86901976455546,5.64829367775504,0.366633018030106,1
"ENSG00000161558.6",1.11835324865422,3.40563189950975,0.366784360969394,1
"ENSG00000115129.9",0.955287906608555,5.57305933863485,0.366806236435693,1
"ENSG00000258289.2",-1.09972927238924,8.03302069794962,0.36697437255121,1
"ENSG00000132196.8",-4.33178168619709,4.12796857528789,0.367112492126961,1
"ENSG00000151876.8",-5.85818234638575,4.18248075472249,0.367245004266916,1
"ENSG00000177917.6",-5.3472278150505,3.80085233887255,0.367290944687275,1
"ENSG00000187607.11",0.955834482322101,4.84449915882068,0.367336845549351,1
"ENSG00000155366.11",-1.10748140007138,9.13853298932729,0.367370260340638,1
"ENSG00000076706.9",1.16712245982842,3.29853305615327,0.367401293850204,1
"ENSG00000102241.7",-2.37785943244893,5.16535681451471,0.367424825442229,1
"ENSG00000269910.1",1.14038552804217,4.5002312187463,0.367587772605111,1
"ENSG00000174804.3",1.86248693073802,2.18915222846233,0.368322405362277,1
"ENSG00000143776.14",0.765862424243266,7.84590282298529,0.368355717038738,1
"ENSG00000123983.9",0.804488844221012,5.80151815555648,0.368360691893882,1
"ENSG00000115159.11",-5.7971235055515,4.44940501119871,0.368528374557693,1
"ENSG00000188641.8",1.01459012118794,4.78568636367202,0.368633398074901,1
"ENSG00000153246.7",1.14044738462566,2.16584468533175,0.368657527823312,1
"ENSG00000065000.11",-2.48050066176653,4.44832101542433,0.368664228566269,1
"ENSG00000198954.4",-3.65280168947928,4.90227090207052,0.368683374650288,1
"ENSG00000172845.9",-2.16655307793773,4.65109806845348,0.368784868364338,1
"ENSG00000111530.8",0.96753634287407,4.26750568170856,0.368854569303928,1
"ENSG00000204120.10",0.84027300045759,5.13771611927497,0.368929337764948,1
"ENSG00000086827.4",-6.12982064981511,4.39735179947586,0.36898127953914,1
"ENSG00000249096.1",1.41290782767762,2.17625693613035,0.369073529380774,1
"ENSG00000104643.5",1.07063543296511,3.84321258105107,0.369089707942405,1
"ENSG00000197816.9",1.99993007328244,2.18697538966308,0.369237630975431,1
"ENSG00000124535.11",1.11459339945926,3.66746984167267,0.36953077027192,1
"ENSG00000101452.9",1.31157952018665,2.68337928278706,0.36965812343273,1
"ENSG00000151151.5",1.3031965450879,2.17738321208084,0.369738477366821,1
"ENSG00000188313.8",-2.34056678682094,4.96212672688318,0.369839463768591,1
"ENSG00000111445.9",-6.03081743326519,4.31843237363095,0.369856465549132,1
"ENSG00000085063.10",-1.17360162441234,10.2888310164829,0.369875954846348,1
"ENSG00000149591.12",-1.40466306991297,9.27025117847094,0.36992599361167,1
"ENSG00000196419.8",-1.68045233377247,8.94936281111414,0.369940218886346,1
"ENSG00000147050.10",-5.12987483886056,3.65156115027094,0.369986684457531,1
"ENSG00000137806.4",0.968271964669391,5.29692101713391,0.370062839902627,1
"ENSG00000087589.12",1.00149598442531,2.55595071879996,0.370530728313702,1
"ENSG00000169604.15",-1.36886739862079,7.07721244582842,0.370572243359706,1
"ENSG00000237986.2",1.15080366723256,2.82057990958151,0.370659482907794,1
"ENSG00000127870.12",-5.40990127087533,3.84690060164331,0.371382457542006,1
"ENSG00000111247.10",-4.62753318535764,5.01489500552375,0.371492464042484,1
"ENSG00000090581.5",1.00493935181495,4.55905443962091,0.371501370708255,1
"ENSG00000158560.10",1.01476490404385,2.18233560052252,0.371513813442491,1
"ENSG00000256664.1",-3.19214357441747,6.06974348065647,0.371541592484946,1
"ENSG00000132874.9",1.44059176119242,2.1929153491525,0.371707845222611,1
"ENSG00000184209.14",-3.35516041517892,5.14414387844413,0.371849411437662,1
"ENSG00000143570.13",-5.22232993456092,4.38128201647579,0.371910537993966,1
"ENSG00000137992.9",1.1595035691477,3.54703126009444,0.371996690600708,1
"ENSG00000099381.12",1.04471305218144,2.17230253630039,0.372035545204378,1
"ENSG00000166024.9",-5.04856818940092,3.86953382445222,0.372088512085166,1
"ENSG00000084072.12",-2.34396706559128,6.44763463008237,0.372096466845033,1
"ENSG00000154781.11",-2.66908328117194,4.81579494720727,0.372193798692207,1
"ENSG00000088812.13",1.14942644653653,3.22554942253783,0.372365268526297,1
"ENSG00000172977.8",1.08511682092104,2.7702386138813,0.372440038382326,1
"ENSG00000061936.5",1.02201491191725,3.9396868610574,0.372561202634698,1
"ENSG00000111269.2",1.17551784186683,3.05328284479582,0.372653050358797,1
"ENSG00000105552.10",-5.717453811447,4.07445586249069,0.372683467233276,1
"ENSG00000258646.1",-4.85251296892384,3.47036431022729,0.372702153703464,1
"ENSG00000261822.1",-6.43562130013281,4.65043371864371,0.372842746414087,1
"ENSG00000128422.11",1.14253160409473,2.91270205914746,0.37287930859711,1
"ENSG00000155749.8",1.02661455665437,2.41464800690803,0.372930720188496,1
"ENSG00000105392.10",1.37334662132221,2.17079230977736,0.373100185416161,1
"ENSG00000100908.9",-6.32357861613422,4.55642321105278,0.373409392424843,1
"ENSG00000103319.7",-4.52524270855351,3.79469256569332,0.373421850081003,1
"ENSG00000124209.3",0.911102862349119,4.79567813204768,0.37361397082851,1
"ENSG00000172469.10",-5.42326189756297,3.85635538551004,0.373633006388556,1
"ENSG00000143127.8",1.00628250450682,5.16830097347741,0.373696390071468,1
"ENSG00000025796.9",-2.11636767013262,6.38280500002682,0.3737216572734,1
"ENSG00000100578.10",1.06448548138756,4.21758972910231,0.373753846427793,1
"ENSG00000150776.13",-3.84278781225291,3.45590726761152,0.373798942438625,1
"ENSG00000184838.10",-3.84903072935534,4.57882409087136,0.373813722214284,1
"ENSG00000173786.11",0.741245440308898,7.27242233445594,0.373865108203293,1
"ENSG00000163812.9",1.01040689679758,4.26409044545739,0.374285038359055,1
"ENSG00000112701.13",0.886033218001661,4.89119570191929,0.374415546848645,1
"ENSG00000164818.11",1.01226889105048,4.56731981773688,0.374540500443204,1
"ENSG00000163541.7",-2.16401909720984,7.05904023439886,0.374563221269103,1
"ENSG00000102572.10",-4.20725544755204,4.53481919222761,0.37460485056385,1
"ENSG00000267165.1",-2.22706674456702,5.89027509054004,0.374652763132218,1
"ENSG00000002330.9",-5.46084252974834,3.88357390444153,0.374783594804177,1
"ENSG00000204790.8",-2.85389135683963,4.25487744699656,0.374935221470475,1
"ENSG00000239779.2",-5.67198317699097,4.03998873053383,0.37507705351958,1
"ENSG00000259399.1",1.17797509242956,2.71857007300481,0.375178999658006,1
"ENSG00000157014.5",-5.45121541208743,3.87644852785253,0.375354553044998,1
"ENSG00000141447.12",-2.8217037842736,4.38418417316343,0.375504524491657,1
"ENSG00000256053.3",0.845791201040707,5.64640378863548,0.375519075699787,1
"ENSG00000114648.7",-4.10199908174709,7.43407479510056,0.375582777597221,1
"ENSG00000184990.8",0.759347402581477,7.29425306486797,0.375776968251456,1
"ENSG00000136144.7",1.13338647775633,3.6165680815518,0.375867646559539,1
"ENSG00000129071.5",-2.53356762952439,4.84350613834486,0.375989877830356,1
"ENSG00000079335.13",1.15440585800553,2.82897797663595,0.37634268818344,1
"ENSG00000163930.5",-5.75222749548914,4.10068748498268,0.376367938984473,1
"ENSG00000163644.9",1.08517846211595,4.04766626309138,0.376386663940752,1
"ENSG00000198551.5",-5.01114565287145,4.82905363867684,0.376600811644232,1
"ENSG00000085415.11",0.866894037913218,5.31082683080004,0.376646549121518,1
"ENSG00000035403.12",0.71673319969354,6.77784797554807,0.376770644819331,1
"ENSG00000141428.12",1.01878829208532,4.12291537986575,0.376969738700565,1
"ENSG00000047315.10",0.686796857401463,6.60395795562733,0.377036333683785,1
"ENSG00000064225.8",-5.73918132068258,4.09092880441419,0.377072418766557,1
"ENSG00000152104.6",-3.49759901389324,3.95521180472245,0.377215127097498,1
"ENSG00000087903.8",-6.27746401732742,4.51905526578278,0.377292353802858,1
"ENSG00000105926.10",1.17458426166527,3.31578983965036,0.377323816703628,1
"ENSG00000146197.7",-5.43010991294896,4.43242429317166,0.37740698911277,1
"ENSG00000163170.7",-1.40998948718567,7.13680105165147,0.377443276509619,1
"ENSG00000083720.8",0.954403502550816,4.45701541162151,0.377526272417268,1
"ENSG00000111875.6",-1.82981980683236,5.76640761479078,0.377624424619678,1
"ENSG00000227057.3",1.05013672850662,4.00406179636879,0.377813312195739,1
"ENSG00000033867.12",0.98876109352679,4.32351693105584,0.377840592346224,1
"ENSG00000153317.10",-1.64590129232269,5.08729028085461,0.37794775565183,1
"ENSG00000065802.7",-5.24504037343395,3.73049279455334,0.378043717088628,1
"ENSG00000122692.7",0.755369289032809,6.33744511678719,0.378115404554665,1
"ENSG00000164402.9",1.04758293673562,4.23876433924445,0.378144000891129,1
"ENSG00000203950.6",0.753118690263745,6.49081115804741,0.378324675204901,1
"ENSG00000068438.10",0.836677932912904,6.30772306558414,0.378395738051297,1
"ENSG00000159720.7",0.894083934771724,4.63481946933814,0.378450409508844,1
"ENSG00000129810.10",-6.13575997401012,4.40357491348171,0.378498746429018,1
"ENSG00000196305.13",-1.33217575857493,6.85632963952833,0.378638510351034,1
"ENSG00000160613.8",-1.94655520732623,5.31422177078409,0.378774240973633,1
"ENSG00000198356.7",-2.18122413876334,4.91663393458677,0.378789990140686,1
"ENSG00000145247.7",-6.55815257323401,4.75382410040245,0.378826389528659,1
"ENSG00000203760.4",-1.81716046759156,7.41239810632191,0.378839843442268,1
"ENSG00000244270.1",1.11361337180774,3.23203152075968,0.378907267511953,1
"ENSG00000162885.7",-3.54843503324221,4.38048447407266,0.379147363967081,1
"ENSG00000103051.14",-3.11797378636757,5.41429484666346,0.379217720941743,1
"ENSG00000234284.2",0.9609734314618,3.99702918718836,0.379237081932187,1
"ENSG00000108474.10",-5.88377839230912,4.20261186233244,0.379435770456919,1
"ENSG00000137221.10",-4.51319749336703,3.80867492571981,0.37947256413842,1
"ENSG00000196369.6",1.05408170975391,3.89333447665758,0.37951025931779,1
"ENSG00000000003.10",-2.81052725919959,5.20560930762163,0.379743666684385,1
"ENSG00000198682.8",-6.45038645486262,4.6616915824938,0.379759894779996,1
"ENSG00000058668.10",-3.10855098955182,3.32971172958579,0.379804939352189,1
"ENSG00000234745.5",1.02424844371423,4.76942948369408,0.379853341750707,1
"ENSG00000113845.5",0.808370016024317,6.40182854539411,0.379904877755805,1
"ENSG00000103550.9",-1.90313018776291,5.48513010910089,0.379923631973251,1
"ENSG00000108823.11",1.00235866689413,4.91520281160932,0.379935033350182,1
"ENSG00000114251.9",-1.84590766763481,6.30466895272071,0.379976813709224,1
"ENSG00000247315.2",1.04175378431864,4.37362283620547,0.380007425303523,1
"ENSG00000065328.12",-5.37287292283347,4.35734364612458,0.380032461631308,1
"ENSG00000008324.6",0.843152031926797,6.00947627153826,0.380194295527852,1
"ENSG00000122705.12",-1.79874555612308,6.06535829021402,0.380210320156016,1
"ENSG00000174374.9",-5.05010544782932,3.99652301022222,0.380383902641684,1
"ENSG00000167088.5",-1.17228044135786,8.02118598549938,0.380425815359463,1
"ENSG00000239264.3",0.819265880395135,5.75699755011626,0.380567381052968,1
"ENSG00000250021.3",1.01006761938256,4.51206854675637,0.380673636544031,1
"ENSG00000165526.4",1.04020558691849,5.3287794035158,0.380683552558651,1
"ENSG00000185697.12",-5.11823011543468,3.64257775905617,0.380711318370594,1
"ENSG00000198796.6",0.964307518817761,5.12144870878114,0.380856678009509,1
"ENSG00000119446.9",0.953880269144844,5.18881654765837,0.380908213903876,1
"ENSG00000151532.9",1.03615365546153,4.85825923117527,0.381129549857295,1
"ENSG00000196507.6",-5.02540772393894,3.58146323918891,0.381148266670611,1
"ENSG00000115677.12",-1.13105938457557,9.37062628549993,0.381217483088279,1
"ENSG00000164609.5",0.790840506537148,6.63327273705926,0.381331377173696,1
"ENSG00000163781.8",-4.64272038510441,3.33693134758839,0.381401399979037,1
"ENSG00000109536.7",-1.28747661702082,6.19732932692721,0.381817991909503,1
