"","logFC","logCPM","PValue","FDR"
"FBgn0051688",0.267518294842651,6.19485409973932,0.0978792536004297,0.402303707655644
"FBgn0031436",-0.243342424728733,5.7631236264917,0.0979987812675852,0.40258958791008
"FBgn0036765",-0.313172557555546,4.21741633719453,0.0983044756589122,0.40340459538859
"FBgn0004432",-0.221450467347126,9.29317633125543,0.0983668787369406,0.40340459538859
"FBgn0037251",-0.312078940820687,4.16824847103988,0.09844440212908,0.40340459538859
"FBgn0038723",-0.227261555271615,5.73338264737686,0.0984457517596851,0.40340459538859
"FBgn0000479",0.217184872713215,6.15525189645998,0.0985199476798292,0.40340459538859
"FBgn0037659",0.211977837623672,7.43310386927725,0.0985342410202092,0.40340459538859
"FBgn0030854",-0.250619536069756,5.84410786662798,0.0985476965894669,0.40340459538859
"FBgn0000017",0.233801676656294,8.45695091451371,0.0986424264927194,0.403480858315807
"FBgn0034734",0.229616901644922,6.58509014869599,0.0986664958890442,0.403480858315807
"FBgn0033110",-0.576438058191833,1.14720923644833,0.09878508695834,0.403760862778481
"FBgn0029778",-0.287213622143393,5.47561257017445,0.099084717354418,0.40478016379675
"FBgn0083969",0.210979184575957,7.38510322495485,0.0994098333659633,0.405902492446123
"FBgn0037998",-0.199462144064137,5.91530026006727,0.0996174042491455,0.406543976003605
"FBgn0030240",0.245788927110489,5.92072552184621,0.0998658115826642,0.40735138132149
"FBgn0036004",0.23248719937019,7.32063033771944,0.100021517621346,0.407780033379335
"FBgn0036191",0.217771365804642,5.7006502598559,0.100250546252157,0.408507031162054
"FBgn0032748",0.207066305001566,7.16296850494506,0.100305317391893,0.408523577810459
"FBgn0015509",-0.21448712328165,7.8612721412419,0.100559578451137,0.409352179890025
"FBgn0050000",-0.220605311344123,5.6928062974396,0.100687239936892,0.409489765585756
"FBgn0031878",-0.1980658884073,7.27365386945631,0.10069503793761,0.409489765585756
"FBgn0003638",0.224038088363546,6.45418313650245,0.100840540338116,0.409840700729773
"FBgn0037999",-0.227800307576429,6.20796726867844,0.100912278046913,0.409840700729773
"FBgn0028686",-0.22437144985201,7.54913890968441,0.100933956088365,0.409840700729773
"FBgn0039064",0.732263771273703,0.692905063475929,0.101317818835972,0.411192115134805
"FBgn0051063",-0.220074227004478,5.74360413198684,0.101487960716374,0.411675232392301
"FBgn0026611",0.24099101212792,8.59138118354251,0.101601693384957,0.411929160497845
"FBgn0260748",0.204816073993885,8.50524572820839,0.101890245418362,0.412891256081654
"FBgn0015379",-0.234686976758463,5.82012933520936,0.102019391025681,0.413026007051045
"FBgn0260660",0.820291273703096,-0.00128363775706074,0.102059710370777,0.413026007051045
"FBgn0037513",0.442665050786624,2.02986006569565,0.102077306360307,0.413026007051045
"FBgn0040493",0.223526085486117,7.442452384266,0.102138929042139,0.413067877692506
"FBgn0035109",-0.314426931465723,3.62242892712204,0.10229202757617,0.413479465205029
"FBgn0022349",0.23032416113899,7.67147864904532,0.102407999499986,0.413740643917697
"FBgn0029892",-0.410932466053888,2.74805858639203,0.102501907450515,0.413795671519616
"FBgn0038551",0.216162119103518,5.24848417606251,0.102524349596965,0.413795671519616
"FBgn0035679",0.224724559419297,5.40260856145043,0.10267926824898,0.414213412625828
"FBgn0032957",0.202209341193216,6.52388317383175,0.102822457585899,0.4145834425986
"FBgn0037880",-0.321182640731988,3.74208759099588,0.102905913992311,0.414712377749905
"FBgn0029891",0.226201622886121,6.60471751146798,0.103017276333494,0.414953589071314
"FBgn0032444",-0.24497988812724,8.8389223879318,0.103612364294606,0.41714203236249
"FBgn0031045",0.404540333747648,2.39814074980637,0.103734695927115,0.417415086409168
"FBgn0036762",0.244313128620744,7.90091175791549,0.103803318921986,0.417415086409168
"FBgn0053111",0.329162383652276,4.00186773250602,0.103835629737335,0.417415086409168
"FBgn0040294",-0.201107053726869,5.89338113098158,0.104019328586462,0.417624863056934
"FBgn0036018",0.255169568683026,5.00689153870964,0.104045132596282,0.417624863056934
"FBgn0052022",-0.291548738191609,4.42892251748206,0.104085490003726,0.417624863056934
"FBgn0002873",-0.225962277469317,7.36371447610338,0.104095174406445,0.417624863056934
"FBgn0003676",-0.224049321547904,8.52926411044431,0.104507600176365,0.418888670701116
"FBgn0015737",-0.224667586981935,8.61049362030701,0.104514179258843,0.418888670701116
"FBgn0034853",0.200599447569893,5.81234750454864,0.104665021115467,0.419284639535655
"FBgn0044452",0.200282630422435,7.540615752426,0.104739601463847,0.419314736041226
"FBgn0025616",0.767420678608791,0.523436209796987,0.104776634018246,0.419314736041226
"FBgn0015295",-0.197267015315885,6.22834989541442,0.104939606710895,0.419636915752687
"FBgn0030243",0.270533772331202,7.15588712001141,0.104961318922749,0.419636915752687
"FBgn0033428",-0.217391739000432,6.18128568987987,0.105058425133463,0.41980490166341
"FBgn0024920",0.219379740628478,7.04472896815236,0.105107557926402,0.41980490166341
"FBgn0010292",0.218529815617868,5.52463438108314,0.105526689911375,0.42127007627653
"FBgn0028375",-0.229871143419404,5.96419186793747,0.105725094178262,0.421761469392394
"FBgn0020909",0.238929221873522,5.19816565258686,0.105766784201396,0.421761469392394
"FBgn0038364",0.216804220038116,8.23793981814497,0.105806843302139,0.421761469392394
"FBgn0000611",0.2046049448299,6.80298836004836,0.105910505417014,0.421965891018527
"FBgn0050115",-0.238202086145229,6.29670458959333,0.106147218611867,0.422699947176073
"FBgn0035724",0.598312748548086,1.23607674301768,0.106390524432603,0.423459518196172
"FBgn0050081",0.572694147769844,1.57843788441671,0.107018279128374,0.425657426982177
"FBgn0039861",0.247488688775878,4.61844670406265,0.107048404551377,0.425657426982177
"FBgn0036741",0.215730782511442,6.40537680506866,0.107187008989626,0.425998295224681
"FBgn0023416",-0.230514938318106,5.26166025846898,0.107331715112338,0.426321794940439
"FBgn0033451",-0.259029400907,4.87066886038572,0.107374245523107,0.426321794940439
"FBgn0036480",-0.202246712361456,5.6061711038817,0.107517663726452,0.426401542466519
"FBgn0050323",0.366595209028613,3.77500073041328,0.107534377391441,0.426401542466519
"FBgn0032863",-0.308601654631976,5.08083394548405,0.107553119946868,0.426401542466519
"FBgn0041182",-0.222271538173894,7.57777502312293,0.107803233184923,0.427182905330909
"FBgn0035169",-0.244370477461188,5.12727368301977,0.107887737010495,0.427279873060641
"FBgn0031696",0.193605203771416,6.35654595390183,0.107949232656668,0.427279873060641
"FBgn0034797",-0.42554606462322,3.02687956292919,0.108024733586806,0.427279873060641
"FBgn0032218",0.345472370554474,5.00842881087541,0.108067033151135,0.427279873060641
"FBgn0260639",-0.197688839642071,6.18568742536908,0.108092897380534,0.427279873060641
"FBgn0036850",-0.310478449266983,3.61497851714076,0.108176801046139,0.427401819140604
"FBgn0031119",-0.255841412651566,4.37361379173616,0.108930948674168,0.430170452215243
"FBgn0039966",0.360252204962323,2.93881693274238,0.109056267930807,0.430350575696104
"FBgn0028399",0.238679856785601,7.92564363536023,0.109083400641937,0.430350575696104
"FBgn0039135",0.210133859405417,5.8881303741763,0.109280368093686,0.430843855401854
"FBgn0001179",-0.186006927184439,6.25992730755432,0.109315397274254,0.430843855401854
"FBgn0032296",-0.233431230532486,5.50245772752279,0.109385616729729,0.430902565241307
"FBgn0031937",-0.347066585937261,5.19618451390925,0.109442119157878,0.430902565241307
"FBgn0008654",0.232611307110933,6.60415560769613,0.109490758571122,0.430902565241307
"FBgn0020756",0.208521367556695,7.43437115894913,0.109673012934763,0.431178349042401
"FBgn0036356",-0.324263866340691,3.36572326258313,0.109701907106409,0.431178349042401
"FBgn0036771",-0.282973999102683,3.91811039888131,0.109721402127225,0.431178349042401
"FBgn0037949",0.269844259611015,4.74167154627098,0.110031573911557,0.432186425856412
"FBgn0035044",-0.360540855239129,3.55336542527173,0.110232257574731,0.432763677885983
"FBgn0033174",0.255566146475177,5.07628072163992,0.110322106084607,0.432905448912613
"FBgn0261112",-0.230686243351977,5.0257354529114,0.110386959742215,0.432949049505009
"FBgn0026174",-0.540804666334936,0.955948052288699,0.110473536261138,0.433077765508383
"FBgn0086689",0.189691236618004,6.86497408610354,0.110564645659157,0.433224117427126
"FBgn0036463",-0.216816892849625,5.66111610090556,0.110748383796058,0.433620393373871
"FBgn0086695",0.245862740201759,4.85625479201096,0.110773432170237,0.433620393373871
"FBgn0034362",-0.221740141676097,5.27909399994455,0.110888641162973,0.433860560082037
"FBgn0032032",-0.296116272011126,4.39328822424144,0.110960781498579,0.433932065899299
"FBgn0003885",-0.214237046947068,7.45628839023938,0.111055577591352,0.434092058746206
"FBgn0260990",0.204887200939234,8.30616953477919,0.111122270163261,0.434142099144146
"FBgn0010772",0.196290167475751,6.40861193969877,0.111354428607231,0.434838234057128
"FBgn0019938",0.222899664427715,7.15899621153235,0.111498176425221,0.43501362990687
"FBgn0039462",-0.359563489225235,2.81047222705749,0.111518704958141,0.43501362990687
"FBgn0035283",0.250385943420021,4.78888114475629,0.111561340539672,0.43501362990687
"FBgn0051548",0.254378746516869,5.13830122237899,0.111643981436622,0.435028103006918
"FBgn0031302",-0.425851620812565,2.51978886475611,0.111673053254507,0.435028103006918
"FBgn0034605",0.868034098215483,-0.212447245299948,0.111810349618595,0.435352429447753
"FBgn0034199",-0.384194843839783,3.34949817914129,0.111865149337326,0.435355383121496
"FBgn0028500",0.189334340746228,6.72401861762997,0.111954770905985,0.435493787744382
"FBgn0037215",0.198722771029867,8.57209273684219,0.112061457401485,0.435547370305598
"FBgn0029134",-0.205876038754032,7.16393641280082,0.112076675601229,0.435547370305598
"FBgn0035512",-0.731155604448723,0.37904239477275,0.11227385555761,0.436093812438218
"FBgn0028487",0.2267841726933,4.96131409630724,0.112325553725087,0.436093812438218
"FBgn0261041",0.220653099182261,6.83308432304975,0.112394167728281,0.436150007330941
"FBgn0039927",-0.467470239311579,4.51921793936621,0.112532036340659,0.436474763967428
"FBgn0032796",0.208157859040937,5.73257871131588,0.11262013546898,0.436606261471655
"FBgn0040260",0.249728657498316,4.79845972647014,0.112675149063443,0.43660942802073
"FBgn0038224",-0.201588153415323,6.45988123036987,0.113136429791579,0.438063336304646
"FBgn0031384",-0.362831339992223,2.85716507689364,0.11315911157522,0.438063336304646
"FBgn0034964",0.202947032043216,7.3953813982536,0.113340607713746,0.438265412881726
"FBgn0030638",-0.220213318792141,6.30653867315966,0.113370532587072,0.438265412881726
"FBgn0260460",-0.252451698982389,4.90301888631454,0.113374518426703,0.438265412881726
"FBgn0032817",0.2104967754134,7.76906454960196,0.11357053398498,0.438563438932893
"FBgn0033196",-0.210829838775834,7.19858152514718,0.113608177296148,0.438563438932893
"FBgn0037016",-0.308984618516466,4.65638658457006,0.113622570725353,0.438563438932893
"FBgn0016070",0.199373924602405,5.86213583339229,0.113669371957781,0.438563438932893
"FBgn0037703",0.21557539859408,5.20202815320254,0.114470759836892,0.441398754423414
"FBgn0013972",0.807878534372649,-0.0895453410429812,0.11452242134432,0.441398754423414
"FBgn0004551",0.204769447554904,9.34419893250138,0.114596803769669,0.441398754423414
"FBgn0015396",-0.219405816870354,6.72151009922329,0.114638571551998,0.441398754423414
"FBgn0015872",0.630431240636992,0.441875652647906,0.114678201714028,0.441398754423414
"FBgn0038821",-0.479307990307962,1.47970291063832,0.114821378143247,0.441738788119386
"FBgn0052397",-0.615852043945143,1.29848964171679,0.115086198544693,0.442546260370429
"FBgn0017457",0.220924318215413,5.85635622500715,0.115339560658624,0.443308922073416
"FBgn0035848",0.230692523303268,4.7483488434094,0.115481336473822,0.443642177698192
"FBgn0011205",0.25414630332781,4.59515658661648,0.115584924999751,0.443828482267873
"FBgn0051370",0.360515859278663,4.32874603320179,0.115938049701651,0.444883743298574
"FBgn0037814",-0.208691955351459,5.4736981946686,0.115970191276937,0.444883743298574
"FBgn0032469",0.260529887615819,7.86707837651465,0.116197377829285,0.445422912204737
"FBgn0034314",0.358912346911838,2.90751733922312,0.116221320935248,0.445422912204737
"FBgn0015609",-0.618065786678605,0.204835525455174,0.11637857535419,0.445670293438313
"FBgn0036335",-0.316909389288976,3.45029022498554,0.116396511593124,0.445670293438313
"FBgn0037370",-0.19713715129363,5.44848865119822,0.116606284056935,0.446261389245925
"FBgn0261396",-0.194334547095406,7.45272591685543,0.11668079996689,0.44633453206708
"FBgn0036927",0.375453015729382,2.70815051038093,0.116891489152437,0.446860163697204
"FBgn0035526",0.188703714992197,6.79008455127901,0.116929149090579,0.446860163697204
"FBgn0002031",-0.230557517141171,8.07169274131603,0.117024748532741,0.447013453854795
"FBgn0032929",0.248173519135719,5.42809288305153,0.117082460347794,0.447021943394233
"FBgn0040305",0.213169357613085,5.50649444262892,0.117361669439449,0.447875702986357
"FBgn0030403",0.253843074597682,6.42947043881953,0.117806806728825,0.449361569605783
"FBgn0035164",-0.22720479234843,4.95936315062015,0.11880153870679,0.452941408339755
"FBgn0012037",-0.253823252626837,6.07224120518785,0.118917259180534,0.453150676697205
"FBgn0025352",0.236898166838119,7.59530978391232,0.119034108856945,0.453150676697205
"FBgn0039848",0.502665115741109,1.28094246841927,0.119038374800784,0.453150676697205
"FBgn0010638",-0.202743312468522,6.77586259860772,0.119102033238277,0.453150676697205
"FBgn0010622",-0.276597202205466,4.18411346693102,0.119137677910214,0.453150676697205
"FBgn0039254",-0.284650377810144,4.10933205401927,0.119293931217373,0.453500502279381
"FBgn0028671",0.215674334628941,7.74904450160239,0.119356222415494,0.453500502279381
"FBgn0033381",-0.291093382730703,4.03756787383589,0.11939853095017,0.453500502279381
"FBgn0026418",0.208671357728752,9.460359171009,0.119590190382211,0.453926999579816
"FBgn0037305",-0.232036040480455,5.5029036375252,0.119665919632813,0.453926999579816
"FBgn0039509",0.242096448170608,5.33855192962369,0.119695584507817,0.453926999579816
"FBgn0027587",0.226187250555349,6.4278898786982,0.11973620582263,0.453926999579816
"FBgn0036809",-0.487203253366308,1.32448008006211,0.119796121751124,0.453940525318463
"FBgn0029514",-0.270833831201314,3.97742491951157,0.119895710375679,0.454062995986795
"FBgn0260817",-0.254729851799445,4.51370295806428,0.119973534805373,0.454062995986795
"FBgn0086347",0.194100530065752,8.86965092860096,0.119997532082409,0.454062995986795
"FBgn0040666",-0.258655376829615,4.42651635023789,0.120083748143128,0.454151593065983
"FBgn0003654",0.299254804841602,5.45278639100322,0.120133694739773,0.454151593065983
"FBgn0061200",0.201962968377516,8.33277752138993,0.120193610871988,0.45416497616545
"FBgn0033243",0.666697153540275,0.124129333903491,0.120289025466325,0.454300013113404
"FBgn0032926",-0.198995068247947,5.63528240538785,0.120366746847379,0.454300013113404
"FBgn0261477",0.189862735913619,6.58303061192838,0.120398526315432,0.454300013113404
"FBgn0036096",-0.194544310141839,6.29900192085561,0.120496595729938,0.454437733522496
"FBgn0010877",0.206604728117189,7.85028092864081,0.120559531063426,0.454437733522496
"FBgn0034198",-0.2596567728531,7.20541120494647,0.12060425450237,0.454437733522496
"FBgn0261259",0.27386563377687,5.07208551256313,0.120664056320698,0.454450508517786
"FBgn0052772",0.243229726125491,5.38474165613005,0.120828861379027,0.454858554798804
"FBgn0001624",0.198606951226431,8.907060265372,0.121349828774766,0.456421527795016
"FBgn0034750",-0.211653143272086,5.82091350550713,0.12135736252941,0.456421527795016
"FBgn0030816",0.319742437085042,3.08920279004327,0.121518831289513,0.4568155412358
"FBgn0023522",-0.202949711090607,6.14448825561285,0.121693350475813,0.457258223616209
"FBgn0030606",-0.223062366518277,5.41096445400219,0.121787948862953,0.457373281866363
"FBgn0032222",0.201031008516569,5.481045420842,0.121872932691559,0.457373281866363
"FBgn0035421",-0.226612352351649,4.66059549587319,0.121928235190019,0.457373281866363
"FBgn0050414",-0.331349310392376,2.68314630938759,0.121951068700217,0.457373281866363
"FBgn0040080",-0.184848376820819,7.32572815780656,0.122088607590087,0.457676045949622
"FBgn0037584",-0.555390158783619,0.503076871074081,0.122367962142486,0.458345358926466
"FBgn0032934",-0.27012816003773,3.8643334588028,0.122454728398727,0.458345358926466
"FBgn0027549",0.190032019555712,6.52851626778,0.122547861911848,0.458345358926466
"FBgn0031478",0.21682040376009,5.3144572200342,0.122548288344793,0.458345358926466
"FBgn0034430",-0.241398996911818,5.11244688343666,0.122551626505413,0.458345358926466
"FBgn0034479",-0.653809999130762,0.10864847804211,0.12270587781136,0.45866368021695
"FBgn0015793",0.317199507071652,3.87993074010204,0.122772511381036,0.45866368021695
"FBgn0036187",0.222591240119057,4.88682767219562,0.122807541984603,0.45866368021695
"FBgn0015268",0.220601859471458,9.15967505705692,0.122958885399079,0.458892773288789
"FBgn0011739",0.208217280689904,7.50354141316122,0.122982807538542,0.458892773288789
"FBgn0011241",-0.366772264613391,3.36462291475559,0.123261530411832,0.459492032794091
"FBgn0053169",-0.478230924260125,1.83380922981743,0.123263320980345,0.459492032794091
"FBgn0039023",0.368747517165473,3.20862875969774,0.123314520221056,0.459492032794091
"FBgn0040389",-0.236680740863759,4.72167258372521,0.123468369402575,0.459852604672744
"FBgn0030391",-0.232365911835077,4.84773306646883,0.123721006411006,0.460580604273134
"FBgn0047205",0.379078735859285,5.70413199917559,0.124217153022506,0.462214034526241
"FBgn0034155",0.203024209147203,6.18147465193954,0.124566068887756,0.463039302819696
"FBgn0030012",-0.31178568268533,4.22460264530247,0.124619777415443,0.463039302819696
"FBgn0033208",-0.260470267802484,4.23935084323808,0.124652496844809,0.463039302819696
"FBgn0030114",0.279301717952644,6.36740204099866,0.124668849033754,0.463039302819696
"FBgn0004169",-0.551283695965283,1.14159438370075,0.124841507632807,0.463305447713143
"FBgn0030067",0.217253108791054,7.29252085559768,0.124855527182874,0.463305447713143
"FBgn0001404",-0.199689572873701,6.71414967748868,0.124952391860306,0.463451412903602
"FBgn0013813",-0.571238570620862,0.87966395223506,0.125089589400253,0.463746770459475
"FBgn0014342",-0.257534018861302,4.01335811558659,0.125185219769373,0.463887824499571
"FBgn0261283",0.229248723388969,10.3894654091728,0.125264801245773,0.463969305211928
"FBgn0029969",0.213382522622878,5.23652634523846,0.125571762433901,0.464706144767786
"FBgn0032818",-0.225894703392927,4.84067546391515,0.125640997139027,0.464706144767786
"FBgn0000618",-0.312166829902616,3.6361136449507,0.125642270618904,0.464706144767786
"FBgn0086370",0.179184386654156,6.75306645654286,0.125694474857126,0.464706144767786
"FBgn0027088",-0.197731725235362,7.7197305579603,0.126084801567695,0.465935395151078
"FBgn0036488",-0.230022986630786,5.01858223957334,0.126296703483114,0.466504467336069
"FBgn0014879",-0.191844821157363,6.46476929003179,0.126570410257603,0.467150968516474
"FBgn0015949",0.200447769659443,8.00674906318894,0.126587706587818,0.467150968516474
"FBgn0260959",0.202794141481021,6.79403683077053,0.126704681522198,0.467225052544022
"FBgn0034012",-0.543172916891462,0.775546000285086,0.12672377604378,0.467225052544022
"FBgn0001247",-0.180352313667148,6.67099292538169,0.126854463063619,0.467476458483063
"FBgn0036974",0.191879071984894,7.46583035301146,0.126908020692957,0.467476458483063
"FBgn0000063",-0.212995659991521,5.03930927889982,0.126986716239078,0.467552553026514
"FBgn0031267",0.205704642261392,5.3012469518675,0.127209248702423,0.467887135379832
"FBgn0034493",0.254546217203094,4.79775420029624,0.127246421030039,0.467887135379832
"FBgn0261064",0.192309043284111,5.89415843080252,0.127251826417231,0.467887135379832
"FBgn0013432",-0.239763868824213,5.0186959634694,0.12751789863046,0.468627569647667
"FBgn0022709",-0.298404679190987,3.1572431720558,0.127569545709699,0.468627569647667
"FBgn0036696",-0.281951891842778,3.61340050588525,0.127884560376803,0.46957065560416
"FBgn0035509",0.390818177501755,2.31715574144033,0.128214387266706,0.46986141158797
"FBgn0051789",-0.610433998887404,0.317695226248756,0.128239418642665,0.46986141158797
"FBgn0037742",-0.322645884468022,2.96974438893097,0.128317192038625,0.46986141158797
"FBgn0038667",0.238230107296041,4.86375857614242,0.128337275656465,0.46986141158797
"FBgn0083077",-0.208940638342206,6.98446970469472,0.128339768108058,0.46986141158797
"FBgn0038917",-0.307267982424125,3.5149538697578,0.128359311346199,0.46986141158797
"FBgn0030711",0.346995896436637,4.18425975199183,0.1284169955637,0.46986141158797
"FBgn0035707",0.179747325449328,6.19699136527227,0.128430341151528,0.46986141158797
"FBgn0034270",-0.321056141433763,3.64424178673246,0.128536753352409,0.470037260556971
"FBgn0037092",-0.329006840746968,3.47832445699946,0.128777201288091,0.470439855111872
"FBgn0039915",0.573039181767275,0.242549949589702,0.128852472503968,0.470439855111872
"FBgn0041094",0.266407017204826,7.29397997157421,0.128927060333423,0.470439855111872
"FBgn0032010",-0.445445224916348,1.50532930083747,0.128972898390149,0.470439855111872
"FBgn0033258",0.50968296530508,2.4254911505896,0.129106582293934,0.470439855111872
"FBgn0037902",-0.352978560921718,2.75915073476409,0.129155582902718,0.470439855111872
"FBgn0085427",-0.699319118173729,0.306793405522095,0.129248519545406,0.470439855111872
"FBgn0010770",0.206189475493576,5.36319226545623,0.129282279398034,0.470439855111872
"FBgn0025571",0.225538020560717,7.20165309543213,0.129326365289456,0.470439855111872
"FBgn0250861",0.203374994118791,7.84037368655022,0.129327531813955,0.470439855111872
"FBgn0033101",-0.219608266335641,5.98082943770104,0.129378353259871,0.470439855111872
"FBgn0040337",-0.280825772113271,3.93006041884861,0.129383360980641,0.470439855111872
"FBgn0001227",-0.500404185382964,1.36637959161197,0.129405997880823,0.470439855111872
"FBgn0030066",0.264054832707478,4.21075570191138,0.129515944618202,0.470622592888648
"FBgn0037581",-0.333586330124755,2.56295096238374,0.129653371655141,0.470622592888648
"FBgn0038250",0.351939745806625,4.44298787144702,0.129717491542323,0.470622592888648
"FBgn0012066",0.221858435706529,5.64307095153098,0.129743551625383,0.470622592888648
"FBgn0001248",-0.216416932145979,7.87664741260051,0.129812929205738,0.470622592888648
"FBgn0032478",0.390432569107073,2.1857698026763,0.129910615134624,0.470622592888648
"FBgn0033802",0.199654891394448,5.91259661787148,0.129912278696717,0.470622592888648
"FBgn0015625",-0.228484574420162,4.50885215079394,0.129966549566459,0.470622592888648
"FBgn0086783",0.509816141739893,1.03161839043255,0.129982034406311,0.470622592888648
"FBgn0031094",-0.264612217967921,4.04016809670109,0.130061107415193,0.470697341121652
"FBgn0036671",-0.210456403379502,5.25248045886182,0.130158242644432,0.470837360908642
"FBgn0260475",-0.492272174920081,4.2416609103686,0.130265469048902,0.470993546600365
"FBgn0003321",0.182614206704972,6.7150079724532,0.130318348482152,0.470993546600365
"FBgn0029706",0.194148300437492,6.34715433512728,0.130473184228782,0.471294057937005
"FBgn0260749",0.23300855681328,5.8469589380138,0.130564341275524,0.471294057937005
"FBgn0038552",0.231416422257997,7.41288059798599,0.130577003142427,0.471294057937005
"FBgn0032731",-0.224433111462084,8.36783791951157,0.130767214074606,0.47176922372818
"FBgn0024510",-0.24685785997334,4.2090000884375,0.130959822710864,0.472249018088779
"FBgn0036749",0.398806851903405,1.8312617961917,0.13101744729747,0.472249018088779
"FBgn0036462",-0.194364029007835,5.62805981113665,0.131262728985234,0.472921531621218
"FBgn0034176",0.187984965730036,7.05037965256491,0.131345569113893,0.47300845095285
"FBgn0029935",0.273868434943651,3.89642286366447,0.131506495061295,0.473376373643341
"FBgn0031973",0.238504418734545,6.6446927759581,0.131669075026457,0.473665873084848
"FBgn0031544",0.185633003378655,6.91545215081971,0.131704512873642,0.473665873084848
"FBgn0030735",0.178014988328444,6.5954841722382,0.131864195897784,0.473972347037319
"FBgn0036643",0.278955640083959,4.41010339190309,0.131907398467933,0.473972347037319
"FBgn0026361",-0.234646097155741,4.54620398820603,0.132083698659914,0.474394238254244
"FBgn0002775",0.22376042219928,5.01989490956349,0.13216920278851,0.474443137817089
"FBgn0035514",0.241979851101759,5.80686483477381,0.1322525609551,0.474443137817089
"FBgn0030245",0.210326939451478,7.49311870733696,0.132291449326249,0.474443137817089
"FBgn0032882",-0.199257287601893,5.91123188333393,0.132332886131455,0.474443137817089
"FBgn0000046",-0.598420118980525,1.07086705571448,0.13287328246729,0.476168667062494
"FBgn0045842",0.182917979200092,7.24580886651249,0.133311226294199,0.47722590978546
"FBgn0034576",-0.195074668910394,6.20817904834467,0.133328673743128,0.47722590978546
"FBgn0032701",0.197657375670993,5.47776137288718,0.133372858895946,0.47722590978546
"FBgn0259228",0.239580214547846,9.00310157781201,0.133408339154746,0.47722590978546
"FBgn0037702",0.188748629574121,8.39469125954331,0.1334644953757,0.47722590978546
"FBgn0019948",0.194957825332742,7.53001205684901,0.133806642815925,0.478237051697023
"FBgn0003093",0.225097127161465,6.9467723827762,0.133896880820159,0.478347348952197
"FBgn0036921",0.242705682185834,7.63925913648115,0.133978266633729,0.478407438134771
"FBgn0039835",-0.383409203093884,3.99161390447477,0.134032471185474,0.478407438134771
"FBgn0037923",-0.457046245437773,1.49449722755259,0.134109710990552,0.478471138945919
"FBgn0037531",-0.269175394686507,4.41290049563341,0.13423931196364,0.478540069900794
"FBgn0034436",-0.181458747381998,7.12950810502373,0.134294501156274,0.478540069900794
"FBgn0030077",0.332978034927053,4.94926218812043,0.134307236599515,0.478540069900794
"FBgn0039164",0.23309020281884,5.4121129024193,0.13483401193959,0.480204597783084
"FBgn0010497",-0.297526051956008,3.57166670962354,0.134940657278208,0.480372043761928
"FBgn0011672",0.192085202207149,6.3587196752807,0.135126276514909,0.48082035494881
"FBgn0031603",-0.309287624264663,3.81765436820165,0.135880827615597,0.483291808949777
"FBgn0030554",0.268032378390527,4.53128068150788,0.136222366589203,0.484163235746866
"FBgn0032163",0.697005568534289,0.298402400369367,0.13624603468696,0.484163235746866
"FBgn0038617",0.260552953473836,4.42806670177184,0.136534863461781,0.484975687851898
"FBgn0029676",-0.4566361979966,4.07507001355377,0.1366143040255,0.485043998778947
"FBgn0053519",-0.27578250929053,4.20222043440214,0.136862388757267,0.48571075058526
"FBgn0026872",0.349397245230018,3.92579886212362,0.137286830567475,0.487002513012583
"FBgn0027914",-0.246959831351247,4.03698893006745,0.137661175680976,0.487728611732736
"FBgn0039558",-0.222840767234927,4.71084784578867,0.137745174317366,0.487728611732736
"FBgn0034497",0.661454596059068,1.14273183999783,0.137769302968976,0.487728611732736
"FBgn0085423",-0.188017213682184,7.24411463301163,0.137825915205781,0.487728611732736
"FBgn0033453",-0.20122679715219,6.00453521596454,0.137850070499554,0.487728611732736
"FBgn0032727",0.242316152081799,4.16332802231524,0.137889669854291,0.487728611732736
"FBgn0032925",0.203984072056302,6.60500806577142,0.137915314985995,0.487728611732736
"FBgn0042627",0.351596483088562,2.84639009531824,0.138028076498686,0.487913200646518
"FBgn0038746",0.223185599755583,5.74888705553124,0.138166719842489,0.48805035240423
"FBgn0001986",0.192206586222416,6.84116826548195,0.138188040446133,0.48805035240423
"FBgn0032717",0.246388960692846,7.2151509308604,0.138518655708241,0.488870399699806
"FBgn0030893",-0.194617862576093,7.26436332083209,0.138541599120489,0.488870399699806
"FBgn0037045",-0.331906874145211,2.86550682195289,0.13887051948989,0.489737934596229
"FBgn0086706",0.192882394234147,9.03862673411631,0.138954010424666,0.489737934596229
"FBgn0062928",-0.484124068832944,2.23662080315339,0.139023488058201,0.489737934596229
"FBgn0017550",0.204481880488414,7.40703578500854,0.139030617728597,0.489737934596229
"FBgn0005655",-0.207978838055039,7.6344295921115,0.139209860559739,0.489983933115368
"FBgn0030341",-0.178885545693567,6.55936222695704,0.139251739300795,0.489983933115368
"FBgn0037330",-0.212034120166939,4.95987183516979,0.139282920411394,0.489983933115368
"FBgn0036909",-0.393874054958832,2.88155229382116,0.139369711704148,0.49007524988591
"FBgn0028664",0.369840992475222,3.43313878455454,0.139534896520926,0.490442027213169
"FBgn0261548",-0.191259447925073,7.11305039677026,0.139735321372726,0.490512776198181
"FBgn0029968",0.331274809463344,2.92422886670843,0.139736390103391,0.490512776198181
"FBgn0015624",0.254406509009171,9.11384323613965,0.13978391842213,0.490512776198181
