"","logFC","logCPM","PValue","FDR"
"Gene_1402",-8.58983296132465,7.11834331075549,0.0720052888441974,0.37818994050601
"Gene_0313",-4.23398527270144,6.23403974572701,0.0732821330376352,0.383743864319832
"Gene_1209",-6.16627419663877,6.17502960227394,0.074009352426225,0.385458703193508
"Gene_0103",-6.44847846683134,6.69605699885141,0.0742758692218759,0.385458703193508
"Gene_0121",-3.38674343059828,9.05803672934023,0.07457091859868,0.385458703193508
"Gene_0607",-8.53609954913177,6.53295523744412,0.0746309441987461,0.385458703193508
"Gene_0684",-5.3744785034442,6.70731767456315,0.0747115496755856,0.385458703193508
"Gene_0420",-4.65758151990397,5.57563124291523,0.0751323098572581,0.386489441001013
"Gene_1649",-7.10403296772376,5.23722706075104,0.0756198940834262,0.387856876105315
"Gene_1781",-7.53086862869976,5.60794212155274,0.0760583965379035,0.388965308610506
"Gene_0301",-4.0570438576574,3.20971808536403,0.0768398891934857,0.391727797276338
"Gene_1215",-3.08557502106544,9.80612110654502,0.077207470521199,0.391727797276338
"Gene_0028",4.95119525197069,6.09822801273361,0.0772704917440461,0.391727797276338
"Gene_0502",-5.19760799092017,7.29587963949789,0.0776956395845798,0.392519786909697
"Gene_0762",-5.32115500641082,8.92481728575033,0.0780302657350171,0.392519786909697
"Gene_1135",1.43721546209165,2.59472696568916,0.0780999919065607,0.392519786909697
"Gene_1870",-6.98539503420973,6.35849967555886,0.0785239741543492,0.393519859014203
"Gene_1877",-7.57351283651265,6.36648972600556,0.079206993406209,0.394087408430669
"Gene_0948",-2.99819924052765,2.84879329629678,0.0792608617943969,0.394087408430669
"Gene_1309",-3.52358031848395,8.56002186064231,0.079313189118122,0.394087408430669
"Gene_1520",-3.82863827305157,3.11487374421637,0.0801109045855076,0.396923433767855
"Gene_0123",-4.27147901721332,3.3045276157643,0.0807849396577405,0.39800628644518
"Gene_1163",-5.97513317150024,4.33169711254736,0.0809933432933411,0.39800628644518
"Gene_0413",-9.49682332466562,7.45305516735959,0.0810807646510582,0.39800628644518
"Gene_0380",-4.76418410525868,3.55025833591559,0.0812397051234587,0.39800628644518
"Gene_1305",-7.11453333862249,5.98869043415227,0.0820550127643831,0.400877702024877
"Gene_1514",-9.60118977268592,7.5546842431967,0.0824390209730813,0.401631887693368
"Gene_0456",2.54566021718684,7.62144080395202,0.082869524761563,0.402607774466593
"Gene_0469",-2.32369139675411,2.70190559029371,0.0835652107529338,0.404863029381942
"Gene_0048",3.77510902070464,7.18890689495596,0.0839479757019583,0.405593948902556
"Gene_1177",-5.06014651243977,7.6293222028008,0.0842415643681603,0.405891173773863
"Gene_1024",-6.96943606140864,6.09828611961229,0.0847628650065164,0.407280909056036
"Gene_0025",-7.10292957195617,7.21046059801921,0.0850305754756514,0.407447880840861
"Gene_0141",-1.94154512283684,11.0446020011407,0.0862929841183421,0.411705894589895
"Gene_0696",-7.94471395172162,5.98384250464883,0.0864912666513866,0.411705894589895
"Gene_1758",-4.1257696346451,3.23932198178917,0.0866253683299493,0.411705894589895
"Gene_1890",-3.14787940632306,9.70687584599985,0.0877582778529962,0.414913391427408
"Gene_0763",-6.96094178756962,6.39672664331616,0.0879674203204425,0.414913391427408
"Gene_0547",-7.82695701454923,5.87025847673274,0.0887683384682243,0.414913391427408
"Gene_0440",2.63621680966269,10.0666568887952,0.0888233078404696,0.414913391427408
"Gene_1268",-8.09245484809785,6.11997621095603,0.0891223510336592,0.414913391427408
"Gene_0018",-5.61991947075753,5.72914323777772,0.0894950160796895,0.414913391427408
"Gene_0747",-7.85861282461855,6.85187910213929,0.0896072181221815,0.414913391427408
"Gene_1248",-4.87577176521791,6.08448879371248,0.0899461533755598,0.414913391427408
"Gene_0349",-4.89829892076046,8.32249316808376,0.0904059265187454,0.414913391427408
"Gene_1254",-7.26326619757384,6.73906802800913,0.0904079508988371,0.414913391427408
"Gene_1955",-3.3555096775514,3.27808601324751,0.0907471558567723,0.414913391427408
"Gene_0410",1.69583671012884,2.62128134372897,0.0907725187975184,0.414913391427408
"Gene_0317",2.93183092870406,8.24575062822934,0.0908124906837723,0.414913391427408
"Gene_1303",0.818256853439938,11.974167957188,0.0908257388453359,0.414913391427408
"Gene_0388",-7.05771130666766,6.68556725695131,0.090858678625899,0.414913391427408
"Gene_0754",-6.57168438671241,6.75701704319183,0.0913542831224626,0.416090211409341
"Gene_0902",-7.02904767571124,6.97922365811723,0.0921002497798876,0.41839827757149
"Gene_1352",-7.35861707294831,7.52820468581625,0.0935714824255637,0.423980628917904
"Gene_1201",4.23260163823719,6.7554720332508,0.0943124903975777,0.425887273756621
"Gene_0452",4.04136351362373,8.02406710917404,0.0944792808562431,0.425887273756621
"Gene_0094",-4.47052907169525,3.40004878333317,0.0951005415331125,0.426986449330796
"Gene_1807",4.48122784886838,6.78971094625801,0.0952113866432307,0.426986449330796
"Gene_0526",1.05778652546232,13.2599648808034,0.0956290979276634,0.427762895845226
"Gene_0909",-6.75942346033247,5.32446409747783,0.0967965904887171,0.431880706032567
"Gene_0231",-8.34529502905458,6.35268392559154,0.0971121053049532,0.43218593429609
"Gene_1336",-8.63986989791377,6.63115735567341,0.0976048043975401,0.433276149470298
"Gene_1819",1.96312130655666,2.68359386126447,0.0983555079613325,0.435503249175622
"Gene_1734",-5.03344689224943,4.08098194901097,0.0990360752207175,0.437409332224836
"Gene_1401",-7.41737837766213,5.51118976366713,0.100352805174913,0.441085587474356
"Gene_1233",-4.42898928583853,7.08121784898004,0.100453572513698,0.441085587474356
"Gene_0995",-7.38226736845097,7.38051589295206,0.100625013952126,0.441085587474356
"Gene_0794",-1.05057596843113,12.9106314487812,0.10089722319067,0.441173108401206
"Gene_0112",2.04093533350821,10.0753522942861,0.101553803125215,0.441250913625953
"Gene_1917",2.15426239003963,3.15938389266969,0.101909567103652,0.441250913625953
"Gene_0093",1.89428382556783,8.52940583510307,0.101999476670926,0.441250913625953
"Gene_0518",-6.97828603723355,6.84151194441128,0.102353269242959,0.441250913625953
"Gene_0371",-8.0732961853379,6.10227723012621,0.102482591873678,0.441250913625953
"Gene_0398",-5.54977802926624,5.94291616587932,0.102675250105831,0.441250913625953
"Gene_0687",1.24294446990102,2.73956611765223,0.102681030214844,0.441250913625953
"Gene_0144",-7.45133234008536,6.48701861285944,0.103205253390815,0.44152246659344
"Gene_0803",1.5284927779601,9.05114171078105,0.103249107396636,0.44152246659344
"Gene_1330",-9.05091824401588,7.02160416463754,0.104109721846642,0.443495943269527
"Gene_0994",-8.10535964500596,6.13059910605418,0.104217743101072,0.443495943269527
"Gene_0890",-2.53386910783351,2.74358084076688,0.104625278939832,0.444149545790696
"Gene_0213",-2.81596229358945,10.2073474713108,0.10535066967912,0.446146056340873
"Gene_0414",-7.95687703244278,6.74831542283672,0.10675262659076,0.449214831366282
"Gene_0285",-7.87926641262784,5.92104258270389,0.107014094807215,0.449214831366282
"Gene_1900",-3.22426143880631,2.91788208760008,0.107087882074765,0.449214831366282
"Gene_0114",-3.30147210268427,2.93558403537981,0.107102678490417,0.449214831366282
"Gene_1695",-8.03639626197831,6.06740308486667,0.108315254577849,0.451252629884598
"Gene_1310",-2.56807068155498,7.0136572232851,0.108807425218399,0.451252629884598
"Gene_0839",-5.89422346857646,5.98149030387795,0.108910637534151,0.451252629884598
"Gene_1149",-3.25327232253457,8.18803786881634,0.109782581292898,0.451252629884598
"Gene_1059",-7.76623625717934,5.82077723854521,0.109855763387163,0.451252629884598
"Gene_1143",-7.38616490454844,7.78832232520104,0.109969557799569,0.451252629884598
"Gene_0207",3.61051270336353,6.12581527585671,0.110041044613569,0.451252629884598
"Gene_0153",-2.19954364612067,9.76864890245622,0.110055373225811,0.451252629884598
"Gene_1424",-5.24091383268375,4.37537903689319,0.110162975927863,0.451252629884598
"Gene_1083",-6.06768788178129,5.61433055563056,0.110168595174799,0.451252629884598
"Gene_1674",-7.47351720701074,7.48091226170035,0.11081639045295,0.452845483416379
"Gene_1609",-3.81500027231888,3.112312227423,0.1115838847536,0.454918914764677
"Gene_0454",1.60437430234275,9.67219709048651,0.112154940880106,0.456183701393735
"Gene_0737",3.01418400428687,8.89708241498495,0.114109116678695,0.463055324990808
"Gene_1552",-1.71004895629139,3.13517553148699,0.115133253060104,0.465762057912865
"Gene_1437",-4.20055990613057,3.51194475763716,0.115308731318622,0.465762057912865
"Gene_1409",-3.04292334011637,3.78137001729935,0.115902335824366,0.467081072250727
"Gene_1895",2.43252075990999,2.846758851475,0.116424453046732,0.468106593974102
"Gene_0480",-3.33282960314688,7.14700399705133,0.116965564355828,0.469203605638403
"Gene_0482",-4.46591381975832,6.28888087174436,0.117252895435378,0.469279895003379
"Gene_1047",2.24211407451965,10.0553092746685,0.11810831600215,0.471178736884016
"Gene_1357",-7.09235331764517,6.51459101375233,0.118266132356823,0.471178736884016
"Gene_1282",4.21493011361454,8.63247650749665,0.11921475419266,0.471923314827812
"Gene_0493",1.85533197883915,2.73765293058732,0.119637152249444,0.471923314827812
"Gene_1043",-8.39059535659803,6.39830168897492,0.119662520136631,0.471923314827812
"Gene_1684",2.34415231722302,8.38360211086849,0.119765469213396,0.471923314827812
"Gene_1918",2.97019269478262,8.20730465460217,0.12011218854008,0.471923314827812
"Gene_1600",2.97373861801872,8.50064771493829,0.120397627038689,0.471923314827812
"Gene_1803",-2.54816952653843,9.42526061481075,0.121096633516377,0.471923314827812
"Gene_1993",-2.20571976737825,2.66711354130392,0.121369755315067,0.471923314827812
"Gene_1625",0.726494995024968,12.4353099162447,0.121653512764982,0.471923314827812
"Gene_1075",-2.50679254853799,10.6236483723357,0.12196687456628,0.471923314827812
"Gene_0032",-5.54291970508152,5.80013239073275,0.122248564764465,0.471923314827812
"Gene_0167",-6.34360431997447,4.97694530587874,0.1224160608327,0.471923314827812
"Gene_1549",-2.99466682943048,4.81861424656714,0.12275655700985,0.471923314827812
"Gene_0729",-8.01269622805386,7.00397217019452,0.122790742653934,0.471923314827812
"Gene_1908",-6.99963562976987,6.50736257716763,0.122806632948392,0.471923314827812
"Gene_1389",-5.9682767814615,6.70948261968987,0.123068631113879,0.471923314827812
"Gene_1249",-8.02133938814349,6.05448482195323,0.123251111553113,0.471923314827812
"Gene_1676",1.538000393746,2.59472219957459,0.1235745547328,0.471923314827812
"Gene_1021",-4.21918796261938,3.27929298095485,0.123579690217918,0.471923314827812
"Gene_0047",2.13067727635112,3.81952638772356,0.124102516736962,0.472334028083036
"Gene_1757",-8.64272880714884,6.633576828116,0.12422736015906,0.472334028083036
"Gene_0936",-3.90961714322307,6.49586002237307,0.125600166389402,0.476517767928556
"Gene_0310",-6.71755138210099,6.18539586306736,0.126048187150254,0.477182422783104
"Gene_0701",2.59517435292711,8.42261960233767,0.126436687124735,0.477619364538146
"Gene_0352",1.75629174376025,9.50280283763149,0.127038671296112,0.478859129519181
"Gene_1548",-7.01624470640462,7.76911649670326,0.127484204945918,0.478874778728967
"Gene_0534",0.927472344029973,11.2796616662135,0.127590421319439,0.478874778728967
"Gene_1537",-5.24790159462106,5.7613963945343,0.128419695822497,0.479971185817616
"Gene_1395",2.65809419375545,7.90485041075286,0.128431397920323,0.479971185817616
"Gene_1979",3.05896967542058,6.92284445002401,0.129025105618067,0.480191413957583
"Gene_1103",-8.22913758992024,6.24629616412208,0.129039430851952,0.480191413957583
"Gene_0377",-6.33104088730824,6.65943701329289,0.129327315006234,0.48024092132888
"Gene_1551",1.08825802676582,11.7729305859314,0.129764618993829,0.480843895381793
"Gene_1644",2.4171886248558,2.98269291608281,0.1310320126559,0.484513721216003
"Gene_1397",-1.61896993268599,10.3019362557233,0.132001144851643,0.486541253435486
"Gene_0637",3.8336021504072,7.8026304980289,0.13240391479576,0.486541253435486
"Gene_1326",-7.06981283029397,6.39845280649104,0.132497776195188,0.486541253435486
"Gene_0694",-5.13531082347965,7.90684397665544,0.132697463563717,0.486541253435486
"Gene_0003",2.81886710735902,8.9301176207567,0.132971251653609,0.486541253435486
"Gene_0715",-6.00568516778292,4.97235958531055,0.133537661479207,0.487529680605966
"Gene_0006",-3.83399133151221,9.06427894175366,0.133798883185171,0.487529680605966
"Gene_1953",-2.65673359080508,2.77097330434389,0.135995863554664,0.494504709682136
"Gene_0764",-5.86779549759697,6.84732269660274,0.137057445477457,0.496399811880142
"Gene_1370",-2.64903515965282,2.76879265235495,0.137084682183024,0.496399811880142
"Gene_0384",2.86331386655987,7.08276741792095,0.138259726982294,0.49922566374779
"Gene_1664",2.16277309065937,8.70750749103201,0.138607404420902,0.49922566374779
"Gene_0324",-5.73592518518038,6.11955506803521,0.138721367971084,0.49922566374779
"Gene_0220",3.5061719890119,8.72082764607828,0.141126151321842,0.506210260959482
"Gene_0537",-6.33264499728123,4.60541602515362,0.141241056231119,0.506210260959482
"Gene_0263",-3.18879746126006,8.25942132142064,0.144528570344613,0.51693347552705
"Gene_0062",1.14222511722756,3.25616162909494,0.145263007414062,0.517980339178319
"Gene_1672",2.92873608192064,4.51889342091749,0.145449401217081,0.517980339178319
"Gene_1818",-4.18201569938628,3.264982235071,0.145709735206251,0.517980339178319
"Gene_1511",1.91264938586975,3.48891478057635,0.147405949463534,0.522947273046086
"Gene_0721",1.63665276431942,3.08722064700257,0.148823797705334,0.526108994838176
"Gene_1137",-4.70661277454105,5.05539570871852,0.148898772124012,0.526108994838176
"Gene_0082",-0.788915998297221,15.0108871363191,0.149478125393362,0.52611125117965
"Gene_1798",2.08886507972494,9.3270480678201,0.149566676172773,0.52611125117965
"Gene_1533",-5.32636915501909,4.61857692548637,0.149801831382199,0.52611125117965
"Gene_1544",2.7275492254102,3.40809821880869,0.150133178496215,0.526218294969699
"Gene_0877",-3.64511735561419,8.25809996109449,0.151017055248286,0.528257659258503
"Gene_1354",-2.6076567419868,2.89159584980647,0.152204974769378,0.531350301141002
"Gene_1005",1.79989863125825,10.1633299513422,0.153289164847872,0.533212546742606
"Gene_0130",3.59411308505642,6.7778534278919,0.153901461925362,0.533212546742606
"Gene_1431",-4.14480156718742,3.6672135224378,0.153934954695255,0.533212546742606
"Gene_1673",2.47107393559405,6.9348129381611,0.153957882278454,0.533212546742606
"Gene_0341",-1.84380196599442,3.47447528884091,0.154376656006069,0.5332354829869
"Gene_0067",1.77684483038474,9.62150620708208,0.154871786363758,0.5332354829869
"Gene_1186",-2.45859465043554,10.0632309004378,0.154879145430157,0.5332354829869
"Gene_1493",-5.34728663962829,3.90067775554621,0.158486648628561,0.543861333237956
"Gene_0642",-2.38697607600643,10.4537296237366,0.158751276051257,0.543861333237956
"Gene_1952",2.15581273882714,2.67421222327666,0.159162036004102,0.543861333237956
"Gene_0986",2.05164434830973,9.68016529675651,0.159209263932438,0.543861333237956
"Gene_1893",-3.22973780238532,6.49808102764362,0.159700351228686,0.544475466469732
"Gene_0577",0.708709371061723,11.4108579216784,0.162643877581754,0.55343218266632
"Gene_1658",2.27537200784762,8.60689067289427,0.163124202049844,0.553988794922675
"Gene_1341",2.99120916003916,6.57527492538898,0.164278521716038,0.556827780002618
"Gene_1439",3.06571949706167,3.58032577629972,0.166019060260909,0.559709184572725
"Gene_0296",-2.49091926060592,10.0360794552161,0.166428932417894,0.559709184572725
"Gene_0233",-3.62972622122636,4.01895661864811,0.166457275398405,0.559709184572725
"Gene_1199",-1.22240901783609,3.32707954814225,0.166691726155336,0.559709184572725
"Gene_1823",0.913825992665208,3.12945103285558,0.166836558191366,0.559709184572725
"Gene_0201",3.16273873696677,6.98351314188062,0.167048710318446,0.559709184572725
"Gene_1770",-6.00307731160426,6.16623327143117,0.168647752308925,0.5639864603983
"Gene_1954",-0.878777507806013,4.51505574659535,0.169049434063759,0.564250878201363
"Gene_1141",1.89838840033634,8.36477727837845,0.169642707921315,0.565152564103581
"Gene_0826",-3.73150740597036,8.68399461042303,0.17014913878591,0.565762060335661
"Gene_1632",-6.89853500155022,5.84083113380354,0.170648005982984,0.566344141298365
"Gene_1816",-6.91598713489587,6.29467782778781,0.171576907110035,0.56834850480199
"Gene_0920",-3.82531719810157,3.11650361114852,0.172264578807907,0.569547728421606
"Gene_0546",-2.13101083272484,9.8500722249948,0.172846687933456,0.570394070180404
"Gene_0264",1.374850850818,11.3732605246358,0.175358300432565,0.577592594080142
"Gene_0248",1.12442155475103,11.0220785283631,0.177975600600059,0.581740111773811
"Gene_1778",2.3991895257075,8.23233940796282,0.178136043206509,0.581740111773811
"Gene_0542",3.27284069159042,6.07380439077379,0.178793765196377,0.581740111773811
"Gene_1064",2.99133879631785,6.10580697872215,0.179046659863605,0.581740111773811
"Gene_1775",-2.33315618876215,7.02366591251684,0.179069509300422,0.581740111773811
"Gene_0330",-2.63489646363605,9.94153501581857,0.179185419056737,0.581740111773811
"Gene_0196",2.93516889212307,9.43370590630074,0.179685447621309,0.581740111773811
"Gene_0136",-0.909361323467626,13.6562740766431,0.179690114826928,0.581740111773811
"Gene_1099",-1.5823497691952,8.97628131432488,0.179725241258405,0.581740111773811
"Gene_1853",-2.00485150574646,2.76728722998066,0.179943625197045,0.581740111773811
"Gene_0982",1.23865701318277,2.61070385881476,0.181438984236445,0.583334724363714
"Gene_0609",-1.65281117972479,2.71391565595983,0.181494923757201,0.583334724363714
"Gene_1587",-2.5113241235425,5.26236770294736,0.181733731370518,0.583334724363714
"Gene_1844",-6.00772841737033,5.31656212763717,0.181994716857981,0.583334724363714
"Gene_0244",2.09549539037022,7.31986843902169,0.182104493712171,0.583334724363714
"Gene_0652",-2.44692674406127,3.6374268504923,0.183361191304194,0.585830503819573
"Gene_0481",-4.49845297806021,3.41537499338447,0.183882558302631,0.585830503819573
"Gene_1270",-1.98034336505056,7.72240374831922,0.183888477185218,0.585830503819573
"Gene_1883",-2.25529216183416,4.183132735246,0.185947524264656,0.591237528704207
"Gene_1515",-2.63652785812322,3.13561635722035,0.18633201284291,0.591237528704207
"Gene_1485",-3.11556588994285,3.83936156292571,0.186878573166033,0.591237528704207
"Gene_0431",-3.45217229588723,8.33155774912878,0.186937880716653,0.591237528704207
"Gene_0164",1.70807856971348,9.68882427441267,0.187379852855792,0.591565636542925
"Gene_0340",-4.90683389581258,7.57273929525227,0.189243077851379,0.596371429120832
"Gene_0191",1.84724893210853,7.95675936587362,0.192700594963547,0.606175073005833
"Gene_0050",3.26742925386338,6.00120515601749,0.1941780150902,0.609725939663841
"Gene_0935",1.14632523746301,11.1023317701205,0.19501904738355,0.610676948706488
"Gene_0627",-3.28272603263811,7.97878213512413,0.195225013681272,0.610676948706488
"Gene_0700",-6.01494127253412,5.18038277784335,0.195528354074118,0.610676948706488
"Gene_0040",3.06444343285724,8.06328919817268,0.196084665038249,0.610782967960509
"Gene_0908",1.92123796275411,9.4409608383826,0.196260736417271,0.610782967960509
"Gene_1417",-0.711720814458475,13.0417019210037,0.197060204366061,0.612181700597229
"Gene_0451",1.70849024423282,9.48038255901289,0.197655395225891,0.612941996897312
"Gene_0426",-3.47245629634855,8.26629469149055,0.198290030842908,0.613821706096012
"Gene_0531",1.87875575861848,6.92996803041908,0.198816225967962,0.614363214166018
"Gene_0016",2.22240900266548,7.75164546070151,0.199538924117719,0.615508956405452
"Gene_1093",-4.51345360051388,8.744101381128,0.200982982028402,0.617946559983857
"Gene_1654",-5.6444183659331,5.76674340490567,0.201035787667704,0.617946559983857
"Gene_0479",3.13982388871236,7.92984845036148,0.20249246752351,0.620276679740193
"Gene_1872",-5.02847509730429,5.69258561065958,0.202626354278486,0.620276679740193
"Gene_1011",2.1468859959545,10.2463993526703,0.202962414458147,0.620276679740193
"Gene_1001",1.89073514399596,9.71918977910386,0.20328316573858,0.620276679740193
"Gene_1647",1.80544924384271,9.11160999399596,0.203567074997639,0.620276679740193
"Gene_0723",-2.22088725610686,7.11022958372902,0.204989607777405,0.622554399877959
"Gene_0133",3.04461116412321,8.06141608964057,0.205026491898058,0.622554399877959
"Gene_0735",1.99003248521108,9.18213092682796,0.206232701202127,0.625131706070227
"Gene_0222",2.08106830872862,7.60197527095735,0.207693401085668,0.628470170413206
"Gene_0875",-2.10904288496503,9.95149988150347,0.208347964731512,0.629361986727831
"Gene_0953",1.81480537895734,8.34002045119754,0.209575458517604,0.631978408529808
"Gene_0057",-4.2178325629943,6.14354173844674,0.210890623170434,0.633705490895584
"Gene_0226",1.59381958208784,3.30164617188331,0.21110110514467,0.633705490895584
"Gene_1482",2.05872399088777,3.03157297266672,0.211235163631861,0.633705490895584
"Gene_0529",2.43579122250273,4.24913629926373,0.211852847645696,0.634470257760827
"Gene_1534",1.23717219977668,2.71370045673858,0.212269023237748,0.634506658722353
"Gene_1284",-6.86367550428235,7.10607478174084,0.213112203238182,0.634506658722353
"Gene_0972",-4.07400716615367,3.21432199861375,0.213328005282434,0.634506658722353
"Gene_0656",-1.34157372311431,3.74414604009986,0.213653116802849,0.634506658722353
"Gene_0943",-2.58884813454662,5.7837316282685,0.213678914801296,0.634506658722353
"Gene_0021",2.07513193482275,9.13214710471306,0.215243611633416,0.638047506359755
"Gene_0863",-6.32343872557381,6.41426463172276,0.215600958409728,0.638047506359755
"Gene_0599",-3.48887454488008,5.57616684379906,0.216966671446729,0.641004574932988
"Gene_1180",0.582829136008885,13.1044367241664,0.21753936722635,0.641098673728041
"Gene_1366",2.81814036571704,8.81194798632992,0.217994411346487,0.641098673728041
"Gene_0523",1.48051267040492,8.18859465339734,0.218098176597018,0.641098673728041
"Gene_0615",-1.79921786649397,10.1235072536778,0.219651589579,0.644581594251125
"Gene_1238",1.40603964554708,2.69899941306208,0.222785664144027,0.652683629125465
"Gene_1375",-1.50924609995674,9.29997376486851,0.225360616530377,0.65912327476861
"Gene_0897",-3.01547964406513,8.67172171065373,0.226161257412071,0.660240579544458
"Gene_1671",-3.12674222388822,9.33200275119314,0.226497625915766,0.660240579544458
"Gene_0621",-3.37501453501155,2.95832730834232,0.227367685785772,0.660296488114
"Gene_0020",-1.40775943002355,2.74081840234117,0.22757688138066,0.660296488114
"Gene_1010",-3.77124400445123,8.31004408771535,0.227649389555598,0.660296488114
"Gene_1161",-2.40857591637438,9.52611495657968,0.228474085017461,0.661591348833676
"Gene_0177",-1.1612252999684,10.3957405157216,0.229026407950032,0.662094524801
"Gene_1383",-3.2810417375534,2.92996575628713,0.230060953078078,0.663987800220394
"Gene_0682",-0.679099989504897,4.7441895973924,0.23070601984838,0.664107987693951
"Gene_0879",-2.51168125032709,9.6497112531339,0.231050501177381,0.664107987693951
"Gene_0279",0.873351321021713,3.0080895033534,0.231241717841976,0.664107987693951
"Gene_1085",1.41006962648479,9.79168206837003,0.23272494194007,0.667272005660954
"Gene_1961",2.58169365309521,7.85269819733088,0.23570159674466,0.673600018371599
"Gene_0491",1.85260323073846,10.3444744550875,0.236080557079438,0.673600018371599
"Gene_1507",1.88779207355481,9.10701754576548,0.236278109710255,0.673600018371599
"Gene_1825",1.75368511773772,9.43819055248622,0.236472505020104,0.673600018371599
"Gene_1562",2.75017292537249,7.86987936481267,0.237504413212985,0.675439380015465
"Gene_1811",1.69892864745563,9.11216714871409,0.242133886576848,0.686222400259383
"Gene_1907",1.15495194769659,2.87169470238769,0.242212740282304,0.686222400259383
"Gene_0300",-1.57355420118961,2.68941151313744,0.242473095117381,0.686222400259383
"Gene_1502",2.75996428241496,5.91409074289396,0.243236330404556,0.687270342290095
"Gene_1508",-1.39418771615443,9.90685609534748,0.245142171639374,0.691538158382686
"Gene_1327",1.95055944441382,9.12593691644108,0.246143709292755,0.693079144655225
"Gene_1088",2.11369398359475,6.94309547421708,0.246480976544054,0.693079144655225
"Gene_1700",-2.59638833496023,3.20369275370977,0.247382237990546,0.69449684469577
"Gene_0038",-3.22367886018855,4.28135630401345,0.250973558943753,0.702028858165019
"Gene_1065",-2.17628043398107,2.66896963040702,0.251224309788504,0.702028858165019
"Gene_0350",2.56448152419254,6.83560806720345,0.251286162366828,0.702028858165019
"Gene_0183",2.68766839178709,5.10076129615734,0.251670722738403,0.702028858165019
"Gene_0421",2.06421366073138,8.32025250753671,0.252850972563494,0.703189724177434
"Gene_0619",-1.43505172503319,10.6064018726015,0.253072349971933,0.703189724177434
"Gene_0647",-2.25022674591693,9.21837760164963,0.253562612697924,0.703189724177434
"Gene_1724",2.01256156236656,5.70259900169225,0.253695092027422,0.703189724177434
"Gene_1084",1.66813792488357,10.0184651937788,0.254183145084318,0.703410186248455
"Gene_1845",1.96100565085756,7.89876052208652,0.254795735580561,0.703410186248455
"Gene_1261",-2.53218738344075,8.42727140123086,0.254981165283888,0.703410186248455
"Gene_1574",1.76428897035833,9.89719480378096,0.257161686030701,0.707641018595828
"Gene_1696",1.55155188646149,10.6105459000105,0.257324006762119,0.707641018595828
"Gene_1255",1.40674616655561,10.2376192085515,0.258003471146835,0.708395715911797
"Gene_1269",0.900918886314868,2.85293371275014,0.258924807511282,0.709811110246445
"Gene_1938",1.12738896360086,10.8587562245189,0.259579897989416,0.710493335811408
"Gene_1773",-3.4499219009825,8.48044990728544,0.26418403848752,0.721955157597819
"Gene_1384",-1.5836612840426,10.5427781747862,0.264593056615324,0.721955157597819
"Gene_1923",1.89951569419819,3.38153666819149,0.265898569229057,0.723863597833338
"Gene_1996",1.38134317811988,9.70662278553501,0.266120236367545,0.723863597833338
"Gene_0680",1.24020170313202,2.6190396141355,0.268451255343948,0.727284609399314
"Gene_1462",1.43371929274636,9.49845730587011,0.268696880245821,0.727284609399314
"Gene_0797",-2.2010202751105,9.05980697992434,0.270600301269346,0.727284609399314
"Gene_0054",-2.13460756417902,8.08936615736758,0.270694013582007,0.727284609399314
"Gene_0845",1.26911602839241,8.98943077034555,0.271327681499227,0.727284609399314
"Gene_1029",-2.34455163476512,9.20302682030891,0.271374530643357,0.727284609399314
"Gene_1591",-2.71382119409396,2.78187459101446,0.272079463577987,0.727284609399314
"Gene_1777",-1.52791862987373,2.73375043596873,0.272205567410843,0.727284609399314
"Gene_0037",-2.93392140433881,9.48298230141355,0.272241289695458,0.727284609399314
"Gene_1139",-2.80508154520189,5.77561856124127,0.272313797237055,0.727284609399314
"Gene_1975",-1.58024133498139,10.7984568478795,0.272415587731937,0.727284609399314
"Gene_1086",-1.64559096186887,4.78527261684518,0.272992371114857,0.727284609399314
"Gene_0096",-1.82873429440876,9.27103892567851,0.273103310854454,0.727284609399314
"Gene_1999",1.3848917196033,7.75568532868677,0.273199535949313,0.727284609399314
"Gene_0664",1.51070841966002,9.18917296740843,0.273946510628852,0.728164813206477
"Gene_1036",2.01907143413002,8.68212707819377,0.275734325240763,0.731804756974346
"Gene_0104",-3.1309799420096,4.45196822600104,0.278740139053377,0.738411501466552
"Gene_1978",-1.41082422159825,9.80068631710341,0.279241972616893,0.738411501466552
"Gene_1181",-1.73164970567076,2.6003494760238,0.279490230972474,0.738411501466552
"Gene_1804",1.96912067434693,7.86802482228233,0.280263722874161,0.738439189474698
"Gene_0169",1.21002746033798,9.86209356769379,0.281021779129592,0.738439189474698
"Gene_1605",1.43163414211782,9.88086344796431,0.281763435716216,0.738439189474698
"Gene_1619",-1.68075860642605,9.93396749141831,0.281921965494229,0.738439189474698
"Gene_1668",-1.68713890215024,2.60721000523423,0.282030357927963,0.738439189474698
"Gene_0124",1.88750053209705,9.08848583068646,0.28203395001092,0.738439189474698
"Gene_0692",-2.43378613341596,2.7227750286516,0.283525090241848,0.740465107754258
"Gene_1795",-2.70745567545684,8.72485416081432,0.28368403677035,0.740465107754258
"Gene_1553",2.29098457919582,7.81710609911898,0.284077808635281,0.740465107754258
"Gene_0064",1.84667671527438,4.00333866344406,0.285596256074922,0.743253593504982
"Gene_1881",-3.77269542660786,8.14524627336873,0.285997523401288,0.743253593504982
"Gene_0069",2.28857817877298,7.98733914328936,0.286728875949288,0.744048670675526
"Gene_0857",0.510408811027804,11.5767457305427,0.288390620136959,0.7472521401771
